case_id,step,timestamp,actor,duration_minutes,cost
TICKET_1611,Closed,2026-02-05T07:18:42.035598,system,2,0.1,1283
TICKET_1612,Created,2026-02-04T12:15:42.035722,system,3,0.15,2832
TICKET_1612,Assigned,2026-02-04T12:18:42.035722,system,3,0.15,2832
TICKET_1612,In_Progress,2026-02-04T15:17:42.035722,agent_2,179,107.4,2832
TICKET_1612,Approved,2026-02-05T12:23:42.035722,manager,1266,506.4,2832
TICKET_1612,Closed,2026-02-05T12:25:42.035722,system,2,0.1,2832
TICKET_1613,Created,2026-02-04T12:13:42.035780,system,1,0.05,3864
TICKET_1613,Assigned,2026-02-04T12:16:42.035780,system,3,0.15,3864
TICKET_1613,In_Progress,2026-02-04T13:53:42.035780,agent_1,97,29.1,3864
TICKET_1613,Closed,2026-02-04T14:02:42.035780,system,9,0.15,3864
TICKET_1614,Created,2026-02-04T12:17:42.035827,system,5,0.25,3011
TICKET_1614,Assigned,2026-02-04T12:22:42.035827,system,5,0.25,3011
TICKET_1614,In_Progress,2026-02-04T14:01:42.035827,agent_2,99,59.4,3011
TICKET_1614,Closed,2026-02-04T14:03:42.035827,system,2,0.1,3011
TICKET_1615,Created,2026-02-04T12:17:42.035874,system,5,0.25,1183
TICKET_1615,Assigned,2026-02-04T12:21:42.035874,system,4,0.2,1183
TICKET_1615,In_Progress,2026-02-04T13:30:42.035874,agent_1,69,20.7,1183
TICKET_1615,Closed,2026-02-04T13:33:42.035874,system,3,0.15,1183
TICKET_1616,Created,2026-02-04T12:14:42.035920,system,2,0.1,4212
TICKET_1616,Assigned,2026-02-04T12:17:42.035920,system,3,0.15,4212
TICKET_1616,In_Progress,2026-02-04T14:58:42.035920,agent_1,161,48.3,4212
TICKET_1616,Approved,2026-02-05T06:28:42.035920,manager,930,372.0,4212
TICKET_1616,Closed,2026-02-05T06:30:42.035920,system,2,0.1,4212
TICKET_1617,Created,2026-02-04T12:13:42.035985,system,1,0.05,4343
TICKET_1617,Assigned,2026-02-04T12:15:42.035985,system,2,0.1,4343
TICKET_1617,In_Progress,2026-02-04T12:45:42.035985,agent_2,30,18.0,4343
TICKET_1617,Approved,2026-02-04T18:51:42.035985,manager,366,439.2,4343
TICKET_1617,Closed,2026-02-04T18:53:42.035985,system,2,0.1,4343
TICKET_1618,Created,2026-02-04T12:16:42.036045,system,4,0.2,1653
TICKET_1618,Assigned,2026-02-04T12:20:42.036045,system,4,0.2,1653
TICKET_1618,In_Progress,2026-02-04T12:59:42.036045,agent_2,39,23.4,1653
TICKET_1618,Closed,2026-02-04T13:01:42.036045,system,2,0.1,1653
TICKET_1619,Created,2026-02-04T12:15:42.036091,system,3,0.15,1979
TICKET_1619,Assigned,2026-02-04T12:19:42.036091,system,4,0.2,1979
TICKET_1619,In_Progress,2026-02-04T13:53:42.036091,agent_2,94,56.4,1979
TICKET_1619,Approved,2026-02-05T08:05:42.036091,manager,1092,436.8,1979
TICKET_1619,Closed,2026-02-05T08:07:42.036091,system,2,0.1,1979
TICKET_1620,Created,2026-02-04T12:13:42.036149,system,1,0.05,389
TICKET_1620,Assigned,2026-02-04T12:16:42.036149,system,3,0.15,389
TICKET_1620,In_Progress,2026-02-04T13:56:42.036149,agent_1,100,30.0,389
TICKET_1620,Escalated,2026-02-04T16:00:42.036149,agent_2,124,74.4,389
TICKET_1620,In_Progress,2026-02-04T18:16:42.036149,agent_2,136,81.6,389
TICKET_1620,Closed,2026-02-04T18:19:42.036149,system,3,0.15,389
TICKET_1621,Created,2026-02-04T12:14:42.036219,system,2,0.1,3452
TICKET_1621,Assigned,2026-02-04T12:18:42.036219,system,4,0.2,3452
TICKET_1621,In_Progress,2026-02-04T15:12:42.036219,agent_1,174,52.2,3452
TICKET_1621,Closed,2026-02-04T15:15:42.036219,system,3,0.15,3452
TICKET_1622,Created,2026-02-04T12:13:42.036265,system,1,0.05,1742
TICKET_1622,Assigned,2026-02-04T12:17:42.036265,system,4,0.2,1742
TICKET_1622,In_Progress,2026-02-04T13:25:42.036265,agent_1,68,20.4,1742
TICKET_1622,Escalated,2026-02-04T17:58:42.036265,agent_2,273,163.8,1742
TICKET_1622,Approved,2026-02-04T20:31:42.036265,manager,153,183.6,1742
TICKET_1622,Closed,2026-02-04T20:34:42.036265,system,3,0.15,1742
TICKET_1623,Created,2026-02-04T12:14:42.036335,system,2,0.1,2967
TICKET_1623,Assigned,2026-02-04T12:17:42.036335,system,3,0.15,2967
TICKET_1623,In_Progress,2026-02-04T12:58:42.036335,agent_2,41,24.6,2967
TICKET_1623,Approved,2026-02-05T09:58:42.036335,manager,1260,504.0,2967
TICKET_1623,Closed,2026-02-05T10:00:42.036335,system,2,0.1,2967
TICKET_1624,Created,2026-02-04T12:15:42.036398,system,3,0.15,4930
TICKET_1624,Assigned,2026-02-04T12:19:42.036398,system,4,0.2,4930
TICKET_1624,In_Progress,2026-02-04T16:46:42.036398,agent_2,267,53.4,4930
TICKET_1624,Closed,2026-02-04T16:47:42.036398,system,1,0.05,4930
TICKET_1625,Created,2026-02-04T12:17:42.036444,system,5,0.25,2500
TICKET_1625,Assigned,2026-02-04T12:21:42.036444,system,4,0.2,2500
TICKET_1625,In_Progress,2026-02-04T15:12:42.036444,agent_1,171,51.3,2500
TICKET_1625,Approved,2026-02-04T18:14:42.036444,manager,182,218.4,2500
TICKET_1625,Closed,2026-02-04T18:17:42.036444,system,3,0.15,2500
TICKET_1626,Created,2026-02-04T12:15:42.036503,system,3,0.15,1336
TICKET_1626,Assigned,2026-02-04T12:18:42.036503,system,3,0.15,1336
TICKET_1626,In_Progress,2026-02-04T13:21:42.036503,agent_2,63,37.8,1336
TICKET_1626,Closed,2026-02-04T13:23:42.036503,system,2,0.1,1336
TICKET_1627,Created,2026-02-04T12:17:42.036549,system,5,0.25,1029
TICKET_1627,Assigned,2026-02-04T12:19:42.036549,system,2,0.1,1029
TICKET_1627,In_Progress,2026-02-04T14:26:42.036549,agent_2,127,76.2,1029
TICKET_1627,Closed,2026-02-04T14:28:42.036549,system,2,0.1,1029
TICKET_1628,Created,2026-02-04T12:16:42.036596,system,4,0.2,509
TICKET_1628,Assigned,2026-02-04T12:19:42.036596,system,3,0.15,509
TICKET_1628,In_Progress,2026-02-04T13:14:42.036596,agent_2,55,33.0,509
TICKET_1628,Closed,2026-02-04T13:15:42.036596,system,1,0.05,509
TICKET_1629,Created,2026-02-04T12:14:42.036642,system,2,0.1,2735
TICKET_1629,Assigned,2026-02-04T12:19:42.036642,system,5,0.25,2735
TICKET_1629,In_Progress,2026-02-04T12:52:42.036642,agent_1,33,9.9,2735
TICKET_1629,Closed,2026-02-04T12:54:42.036642,system,2,0.1,2735
TICKET_1630,Created,2026-02-04T12:16:42.036689,system,4,0.2,3575
TICKET_1630,Assigned,2026-02-04T12:18:42.036689,system,2,0.1,3575
TICKET_1630,In_Progress,2026-02-04T14:08:42.036689,agent_2,110,66.0,3575
TICKET_1630,Closed,2026-02-04T14:09:42.036689,system,1,0.05,3575
TICKET_1631,Created,2026-02-04T12:17:42.036735,system,5,0.25,2489
TICKET_1631,Assigned,2026-02-04T12:19:42.036735,system,2,0.1,2489
TICKET_1631,In_Progress,2026-02-04T14:32:42.036735,agent_1,133,39.9,2489
TICKET_1631,Closed,2026-02-04T14:34:42.036735,system,2,0.1,2489
TICKET_1632,Created,2026-02-04T12:15:42.036782,system,3,0.15,3397
TICKET_1632,Assigned,2026-02-04T12:19:42.036782,system,4,0.2,3397
TICKET_1632,In_Progress,2026-02-04T13:24:42.036782,agent_1,65,19.5,3397
TICKET_1632,Escalated,2026-02-04T14:55:42.036782,agent_2,91,54.6,3397
TICKET_1632,Approved,2026-02-05T18:16:42.036782,manager,1641,656.4,3397
TICKET_1632,Closed,2026-02-05T18:19:42.036782,system,3,0.05,3397
TICKET_1633,Created,2026-02-04T12:16:42.036852,system,4,0.2,4563
TICKET_1633,Assigned,2026-02-04T12:20:42.036852,system,4,0.2,4563
TICKET_1633,In_Progress,2026-02-04T14:14:42.036852,agent_1,114,34.2,4563
TICKET_1633,Closed,2026-02-04T14:15:42.036852,system,1,0.05,4563
TICKET_1634,Created,2026-02-04T12:13:42.036899,system,1,0.05,4158
TICKET_1634,Assigned,2026-02-04T12:17:42.036899,system,4,0.2,4158
TICKET_1634,In_Progress,2026-02-04T13:54:42.036899,agent_2,97,58.2,4158
TICKET_1634,Closed,2026-02-04T13:55:42.036899,system,1,0.05,4158
TICKET_1635,Created,2026-02-04T12:14:42.036945,system,2,0.1,2080
TICKET_1635,Assigned,2026-02-04T12:18:42.036945,system,4,0.2,2080
TICKET_1635,In_Progress,2026-02-04T15:04:42.036945,agent_2,166,99.6,2080
TICKET_1635,Closed,2026-02-04T15:07:42.036945,system,3,0.15,2080
TICKET_1636,Created,2026-02-04T12:13:42.037005,system,1,0.05,4367
TICKET_1636,Assigned,2026-02-04T12:16:42.037005,system,3,0.15,4367
TICKET_1636,In_Progress,2026-02-04T14:09:42.037005,agent_1,113,33.9,4367
TICKET_1636,Closed,2026-02-04T14:12:42.037005,system,3,0.15,4367
TICKET_1637,Created,2026-02-04T12:14:42.037052,system,2,0.1,1551
TICKET_1637,Assigned,2026-02-04T12:18:42.037052,system,4,0.2,1551
TICKET_1637,In_Progress,2026-02-04T13:26:42.037052,agent_1,68,20.4,1551
TICKET_1637,Escalated,2026-02-04T14:38:42.037052,agent_2,72,43.2,1551
TICKET_1637,Approved,2026-02-04T17:35:42.037052,manager,177,212.4,1551
TICKET_1637,Closed,2026-02-04T17:36:42.037052,system,1,0.05,1551
TICKET_1638,Created,2026-02-04T12:14:42.037124,system,2,0.1,1698
TICKET_1638,Assigned,2026-02-04T12:18:42.037124,system,4,0.2,1698
TICKET_1638,In_Progress,2026-02-04T14:16:42.037124,agent_1,118,35.4,1698
TICKET_1638,Closed,2026-02-04T14:18:42.037124,system,2,0.1,1698
TICKET_1639,Created,2026-02-04T12:13:42.037171,system,1,0.05,4930
TICKET_1639,Assigned,2026-02-04T12:18:42.037171,system,5,0.25,4930
TICKET_1639,In_Progress,2026-02-04T13:54:42.037171,agent_2,96,57.6,4930
TICKET_1639,Escalated,2026-02-04T15:02:42.037171,agent_2,68,40.8,4930
TICKET_1639,In_Progress,2026-02-04T16:32:42.037171,agent_1,90,27.0,4930
TICKET_1639,Escalated,2026-02-04T20:27:42.037171,agent_2,235,141.0,4930
TICKET_1639,In_Progress,2026-02-04T22:04:42.037171,agent_1,97,29.1,4930
TICKET_1639,Escalated,2026-02-05T01:52:42.037171,agent_2,228,136.8,4930
TICKET_1639,In_Progress,2026-02-05T02:43:42.037171,agent_1,51,15.3,4930
TICKET_1639,Escalated,2026-02-05T07:05:42.037171,agent_2,262,157.2,4930
TICKET_1639,In_Progress,2026-02-05T08:28:42.037171,agent_1,83,24.9,4930
TICKET_1639,Closed,2026-02-05T08:30:42.037171,system,2,0.1,4930
TICKET_1640,Created,2026-02-04T12:24:42.037310,system,12,0.15,4410
TICKET_1640,Assigned,2026-02-04T12:26:42.037310,system,2,0.1,4410
TICKET_1640,In_Progress,2026-02-04T14:47:42.037310,agent_1,141,42.3,4410
TICKET_1640,Approved,2026-02-05T00:56:42.037310,manager,609,243.6,4410
TICKET_1640,Closed,2026-02-05T00:57:42.037310,system,1,0.05,4410
TICKET_1641,Created,2026-02-04T12:14:42.037369,system,2,0.1,178
TICKET_1641,Assigned,2026-02-04T12:18:42.037369,system,4,0.2,178
TICKET_1641,In_Progress,2026-02-04T15:05:42.037369,agent_2,167,100.2,178
TICKET_1641,Closed,2026-02-04T15:06:42.037369,system,1,0.05,178
TICKET_1642,Created,2026-02-04T12:16:42.037415,system,4,0.2,4702
TICKET_1642,Assigned,2026-02-04T12:21:42.037415,system,5,0.25,4702
TICKET_1642,In_Progress,2026-02-04T14:50:42.037415,agent_1,149,44.7,4702
TICKET_1642,Escalated,2026-02-04T18:23:42.037415,agent_2,213,127.8,4702
TICKET_1642,In_Progress,2026-02-04T20:37:42.037415,agent_2,134,80.4,4702
TICKET_1642,Closed,2026-02-04T20:39:42.037415,system,2,0.1,4702
TICKET_1643,Created,2026-02-04T12:13:42.037485,system,1,0.05,3274
TICKET_1643,Assigned,2026-02-04T12:17:42.037485,system,4,0.2,3274
TICKET_1643,In_Progress,2026-02-04T14:23:42.037485,agent_1,126,37.8,3274
TICKET_1643,Escalated,2026-02-04T16:02:42.037485,agent_2,99,59.4,3274
TICKET_1643,Approved,2026-02-05T04:23:42.037485,manager,741,296.4,3274
TICKET_1643,Closed,2026-02-05T04:24:42.037485,system,1,0.05,3274
TICKET_1644,Created,2026-02-04T12:15:42.037555,system,3,0.15,1945
TICKET_1644,Assigned,2026-02-04T12:20:42.037555,system,5,0.25,1945
TICKET_1644,In_Progress,2026-02-04T14:20:42.037555,agent_2,120,72.0,1945
TICKET_1644,Closed,2026-02-04T14:23:42.037555,system,3,0.15,1945
TICKET_1645,Created,2026-02-04T12:13:42.037602,system,1,0.05,4103
TICKET_1645,Assigned,2026-02-04T12:15:42.037602,system,2,0.1,4103
TICKET_1645,In_Progress,2026-02-04T13:04:42.037602,agent_1,49,14.7,4103
TICKET_1645,Approved,2026-02-05T08:07:42.037602,manager,1143,457.2,4103
TICKET_1645,Closed,2026-02-05T08:09:42.037602,system,2,0.1,4103
TICKET_1646,Created,2026-02-04T12:13:42.037660,system,1,0.05,4709
TICKET_1646,Assigned,2026-02-04T12:18:42.037660,system,5,0.25,4709
TICKET_1646,In_Progress,2026-02-04T14:26:42.037660,agent_2,128,76.8,4709
TICKET_1646,Escalated,2026-02-04T17:06:42.037660,agent_2,160,96.0,4709
TICKET_1646,Approved,2026-02-05T19:06:42.037660,manager,1560,624.0,4709
TICKET_1646,Closed,2026-02-05T19:09:42.037660,system,3,0.15,4709
TICKET_1647,Created,2026-02-04T12:13:42.037730,system,1,0.05,3884
TICKET_1647,Assigned,2026-02-04T12:17:42.037730,system,4,0.2,3884
TICKET_1647,In_Progress,2026-02-04T13:35:42.037730,agent_2,78,46.8,3884
TICKET_1647,Escalated,2026-02-04T15:58:42.037730,agent_2,143,85.8,3884
TICKET_1647,Approved,2026-02-05T00:12:42.037730,manager,494,592.8,3884
TICKET_1647,Closed,2026-02-05T00:15:42.037730,system,3,0.15,3884
TICKET_1648,Created,2026-02-04T12:16:42.037808,system,4,0.2,1779
TICKET_1648,Assigned,2026-02-04T12:19:42.037808,system,3,0.15,1779
TICKET_1648,In_Progress,2026-02-04T14:23:42.037808,agent_2,124,74.4,1779
TICKET_1648,Escalated,2026-02-04T17:43:42.037808,agent_2,200,120.0,1779
TICKET_1648,Approved,2026-02-05T09:10:42.037808,manager,927,370.8,1779
TICKET_1648,Closed,2026-02-05T09:13:42.037808,system,3,0.15,1779
TICKET_1649,Created,2026-02-04T12:15:42.037880,system,3,0.15,1418
TICKET_1649,Assigned,2026-02-04T12:19:42.037880,system,4,0.2,1418
TICKET_1649,In_Progress,2026-02-04T13:43:42.037880,agent_2,84,50.4,1418
TICKET_1649,Closed,2026-02-04T13:46:42.037880,system,3,0.15,1418
TICKET_1650,Created,2026-02-04T12:15:42.037931,system,3,0.15,812
TICKET_1650,Assigned,2026-02-04T12:19:42.037931,system,4,0.2,812
TICKET_1650,In_Progress,2026-02-04T14:04:42.037931,agent_1,105,31.5,812
TICKET_1650,Closed,2026-02-04T14:05:42.037931,system,1,0.05,812
TICKET_1651,Created,2026-02-04T12:17:42.037996,system,5,0.25,4398
TICKET_1651,Assigned,2026-02-04T12:22:42.037996,system,5,0.25,4398
TICKET_1651,In_Progress,2026-02-04T15:19:42.037996,agent_2,177,106.2,4398
TICKET_1651,Escalated,2026-02-04T17:38:42.037996,agent_2,139,83.4,4398
TICKET_1651,Approved,2026-02-04T20:29:42.037996,manager,171,205.2,4398
TICKET_1651,Closed,2026-02-04T20:32:42.037996,system,3,0.15,4398
TICKET_1652,Created,2026-02-04T12:16:42.038073,system,4,0.2,3755
TICKET_1652,Assigned,2026-02-04T12:21:42.038073,system,5,0.25,3755
TICKET_1652,In_Progress,2026-02-04T13:27:42.038073,agent_2,66,39.6,3755
TICKET_1652,Escalated,2026-02-04T15:52:42.038073,agent_2,145,87.0,3755
TICKET_1652,In_Progress,2026-02-04T17:06:42.038073,agent_2,74,44.4,3755
TICKET_1652,Approved,2026-02-05T01:21:42.038073,manager,495,198.0,3755
TICKET_1652,Closed,2026-02-05T01:22:42.038073,system,1,0.05,3755
TICKET_1653,Created,2026-02-04T12:13:42.038164,system,1,0.05,1797
TICKET_1653,Assigned,2026-02-04T12:17:42.038164,system,4,0.2,1797
TICKET_1653,In_Progress,2026-02-04T14:20:42.038164,agent_2,123,73.8,1797
TICKET_1653,Closed,2026-02-04T14:22:42.038164,system,2,0.1,1797
TICKET_1654,Created,2026-02-04T12:15:42.038211,system,3,0.15,4871
TICKET_1654,Assigned,2026-02-04T12:17:42.038211,system,2,0.1,4871
TICKET_1654,In_Progress,2026-02-04T13:04:42.038211,agent_1,47,14.1,4871
TICKET_1654,Closed,2026-02-04T13:05:42.038211,system,1,0.05,4871
TICKET_1655,Created,2026-02-04T12:14:42.038259,system,2,0.1,759
TICKET_1655,Assigned,2026-02-04T12:22:42.038259,system,8,0.2,759
TICKET_1655,In_Progress,2026-02-04T14:40:42.038259,agent_2,138,82.8,759
TICKET_1655,Escalated,2026-02-04T16:06:42.038259,agent_2,86,51.6,759
TICKET_1655,Approved,2026-02-04T23:51:42.038259,manager,465,186.0,759
TICKET_1655,Closed,2026-02-04T23:52:42.038259,system,1,0.05,759
TICKET_1656,Created,2026-02-04T12:15:42.038335,system,3,0.15,4456
TICKET_1656,Assigned,2026-02-04T12:18:42.038335,system,3,0.15,4456
TICKET_1656,In_Progress,2026-02-04T13:11:42.038335,agent_2,53,31.8,4456
TICKET_1656,Closed,2026-02-04T13:14:42.038335,system,3,0.15,4456
TICKET_1657,Created,2026-02-04T12:17:42.038381,system,5,0.25,4533
TICKET_1657,Assigned,2026-02-04T12:19:42.038381,system,2,0.1,4533
TICKET_1657,In_Progress,2026-02-04T14:16:42.038381,agent_2,117,70.2,4533
TICKET_1657,Approved,2026-02-05T00:52:42.038381,manager,636,254.4,4533
TICKET_1657,Closed,2026-02-05T00:55:42.038381,system,3,0.15,4533
TICKET_1658,Created,2026-02-04T12:13:42.038440,system,1,0.05,2420
TICKET_1658,Assigned,2026-02-04T12:15:42.038440,system,2,0.1,2420
TICKET_1658,In_Progress,2026-02-04T13:44:42.038440,agent_2,89,53.4,2420
TICKET_1658,Escalated,2026-02-04T15:00:42.038440,agent_2,76,45.6,2420
TICKET_1658,In_Progress,2026-02-04T15:52:42.038440,agent_2,52,31.2,2420
TICKET_1658,Closed,2026-02-04T16:00:42.038440,system,8,0.1,2420
TICKET_1659,Created,2026-02-04T12:16:42.038509,system,4,0.2,4495
TICKET_1659,Assigned,2026-02-04T12:20:42.038509,system,4,0.2,4495
TICKET_1659,In_Progress,2026-02-04T15:08:42.038509,agent_1,168,50.4,4495
TICKET_1659,Approved,2026-02-05T01:29:42.038509,manager,621,248.4,4495
TICKET_1659,Closed,2026-02-05T01:30:42.038509,system,1,0.05,4495
TICKET_1660,Created,2026-02-04T12:13:42.038570,system,1,0.05,1067
TICKET_1660,Assigned,2026-02-04T12:17:42.038570,system,4,0.2,1067
TICKET_1660,In_Progress,2026-02-04T16:07:42.038570,agent_1,230,34.5,1067
TICKET_1660,Escalated,2026-02-04T20:23:42.038570,agent_2,256,153.6,1067
TICKET_1660,In_Progress,2026-02-04T21:17:42.038570,agent_1,54,16.2,1067
TICKET_1660,Closed,2026-02-04T21:18:42.038570,system,1,0.05,1067
TICKET_1661,Created,2026-02-04T12:16:42.038640,system,4,0.2,917
TICKET_1661,Assigned,2026-02-04T12:21:42.038640,system,5,0.25,917
TICKET_1661,In_Progress,2026-02-04T14:49:42.038640,agent_1,148,44.4,917
TICKET_1661,Closed,2026-02-04T14:51:42.038640,system,2,0.1,917
TICKET_1662,Created,2026-02-04T12:16:42.038687,system,4,0.2,2121
TICKET_1662,Assigned,2026-02-04T12:18:42.038687,system,2,0.1,2121
TICKET_1662,In_Progress,2026-02-04T14:37:42.038687,agent_1,139,41.7,2121
TICKET_1662,Closed,2026-02-04T14:38:42.038687,system,1,0.05,2121
TICKET_1663,Created,2026-02-04T12:15:42.038735,system,3,0.15,4592
TICKET_1663,Assigned,2026-02-04T12:19:42.038735,system,4,0.2,4592
TICKET_1663,In_Progress,2026-02-04T13:09:42.038735,agent_1,50,15.0,4592
TICKET_1663,Approved,2026-02-05T11:15:42.038735,manager,1326,530.4,4592
TICKET_1663,Closed,2026-02-05T11:17:42.038735,system,2,0.1,4592
TICKET_1664,Created,2026-02-04T12:16:42.038794,system,4,0.2,4713
TICKET_1664,Assigned,2026-02-04T12:18:42.038794,system,2,0.1,4713
TICKET_1664,In_Progress,2026-02-04T14:47:42.038794,agent_1,149,44.7,4713
TICKET_1664,Escalated,2026-02-04T15:51:42.038794,agent_2,64,38.4,4713
TICKET_1664,Approved,2026-02-05T04:06:42.038794,manager,735,294.0,4713
TICKET_1664,Closed,2026-02-05T04:09:42.038794,system,3,0.15,4713
TICKET_1665,Created,2026-02-04T12:15:42.038864,system,3,0.15,3192
TICKET_1665,Assigned,2026-02-04T12:18:42.038864,system,3,0.15,3192
TICKET_1665,In_Progress,2026-02-04T13:40:42.038864,agent_1,82,24.6,3192
TICKET_1665,Escalated,2026-02-04T15:30:42.038864,agent_2,110,66.0,3192
TICKET_1665,In_Progress,2026-02-04T18:57:42.038864,agent_1,207,20.7,3192
TICKET_1665,Escalated,2026-02-04T22:02:42.038864,agent_2,185,111.0,3192
TICKET_1665,In_Progress,2026-02-04T23:48:42.038864,agent_1,106,31.8,3192
TICKET_1665,Escalated,2026-02-05T02:35:42.038864,agent_2,167,100.2,3192
TICKET_1665,Approved,2026-02-05T07:41:42.038864,manager,306,367.2,3192
TICKET_1665,Closed,2026-02-05T07:42:42.038864,system,1,0.05,3192
TICKET_1666,Created,2026-02-04T12:14:42.038987,system,2,0.1,999
TICKET_1666,Assigned,2026-02-04T12:18:42.038987,system,4,0.2,999
TICKET_1666,In_Progress,2026-02-04T13:01:42.038987,agent_1,43,12.9,999
TICKET_1666,Escalated,2026-02-04T15:29:42.038987,agent_2,148,88.8,999
TICKET_1666,Approved,2026-02-04T21:21:42.038987,manager,352,422.4,999
TICKET_1666,Closed,2026-02-04T21:23:42.038987,system,2,0.1,999
TICKET_1667,Created,2026-02-04T12:17:42.039058,system,5,0.25,4899
TICKET_1667,Assigned,2026-02-04T12:23:42.039058,system,6,0.1,4899
TICKET_1667,In_Progress,2026-02-04T14:46:42.039058,agent_1,143,42.9,4899
TICKET_1667,Closed,2026-02-04T14:48:42.039058,system,2,0.1,4899
TICKET_1668,Created,2026-02-04T12:14:42.039105,system,2,0.1,2785
TICKET_1668,Assigned,2026-02-04T12:18:42.039105,system,4,0.2,2785
TICKET_1668,In_Progress,2026-02-04T13:47:42.039105,agent_2,89,53.4,2785
TICKET_1668,Closed,2026-02-04T13:49:42.039105,system,2,0.1,2785
TICKET_1669,Created,2026-02-04T12:15:42.039151,system,3,0.15,1894
TICKET_1669,Assigned,2026-02-04T12:17:42.039151,system,2,0.1,1894
TICKET_1669,In_Progress,2026-02-04T13:19:42.039151,agent_2,62,37.2,1894
TICKET_1669,Escalated,2026-02-04T18:02:42.039151,agent_2,283,169.8,1894
TICKET_1669,Approved,2026-02-05T08:11:42.039151,manager,849,339.6,1894
TICKET_1669,Closed,2026-02-05T08:14:42.039151,system,3,0.15,1894
TICKET_1670,Created,2026-02-04T12:17:42.039221,system,5,0.25,2822
TICKET_1670,Assigned,2026-02-04T12:26:42.039221,system,9,0.15,2822
TICKET_1670,In_Progress,2026-02-04T13:23:42.039221,agent_2,57,34.2,2822
TICKET_1670,Closed,2026-02-04T13:25:42.039221,system,2,0.1,2822
TICKET_1671,Created,2026-02-04T12:17:42.039271,system,5,0.25,2577
TICKET_1671,Assigned,2026-02-04T12:22:42.039271,system,5,0.25,2577
TICKET_1671,In_Progress,2026-02-04T14:03:42.039271,agent_1,101,30.3,2577
TICKET_1671,Escalated,2026-02-04T15:51:42.039271,agent_2,108,64.8,2577
TICKET_1671,Approved,2026-02-05T01:32:42.039271,manager,581,697.2,2577
TICKET_1671,Closed,2026-02-05T01:33:42.039271,system,1,0.05,2577
TICKET_1672,Created,2026-02-04T12:13:42.039341,system,1,0.05,1699
TICKET_1672,Assigned,2026-02-04T12:17:42.039341,system,4,0.2,1699
TICKET_1672,In_Progress,2026-02-04T14:24:42.039341,agent_1,127,38.1,1699
TICKET_1672,Closed,2026-02-04T14:25:42.039341,system,1,0.05,1699
TICKET_1673,Created,2026-02-04T12:13:42.039387,system,1,0.05,507
TICKET_1673,Assigned,2026-02-04T12:16:42.039387,system,3,0.15,507
TICKET_1673,In_Progress,2026-02-04T13:02:42.039387,agent_1,46,13.8,507
TICKET_1673,Closed,2026-02-04T13:04:42.039387,system,2,0.1,507
TICKET_1674,Created,2026-02-04T12:18:42.039433,system,6,0.15,4485
TICKET_1674,Assigned,2026-02-04T12:20:42.039433,system,2,0.1,4485
TICKET_1674,In_Progress,2026-02-04T19:20:42.039433,agent_2,420,63.0,4485
TICKET_1674,Closed,2026-02-04T19:21:42.039433,system,1,0.05,4485
TICKET_1675,Created,2026-02-04T12:14:42.039481,system,2,0.1,1303
TICKET_1675,Assigned,2026-02-04T12:18:42.039481,system,4,0.2,1303
TICKET_1675,In_Progress,2026-02-04T13:14:42.039481,agent_2,56,33.6,1303
TICKET_1675,Closed,2026-02-04T13:15:42.039481,system,1,0.05,1303
TICKET_1676,Created,2026-02-04T12:32:42.039527,system,20,0.25,872
TICKET_1676,Assigned,2026-02-04T12:36:42.039527,system,4,0.2,872
TICKET_1676,In_Progress,2026-02-04T13:37:42.039527,agent_1,61,18.3,872
TICKET_1676,Escalated,2026-02-04T16:12:42.039527,agent_2,155,93.0,872
TICKET_1676,In_Progress,2026-02-04T16:46:42.039527,agent_1,34,10.2,872
TICKET_1676,Closed,2026-02-04T16:47:42.039527,system,1,0.05,872
TICKET_1677,Created,2026-02-04T12:14:42.039597,system,2,0.1,440
TICKET_1677,Assigned,2026-02-04T12:18:42.039597,system,4,0.2,440
TICKET_1677,In_Progress,2026-02-04T12:57:42.039597,agent_2,39,23.4,440
TICKET_1677,Closed,2026-02-04T13:03:42.039597,system,6,0.15,440
TICKET_1678,Created,2026-02-04T12:15:42.039644,system,3,0.15,3548
TICKET_1678,Assigned,2026-02-04T12:18:42.039644,system,3,0.15,3548
TICKET_1678,In_Progress,2026-02-04T13:04:42.039644,agent_2,46,27.6,3548
TICKET_1678,Escalated,2026-02-04T15:23:42.039644,agent_2,139,83.4,3548
TICKET_1678,In_Progress,2026-02-04T16:28:42.039644,agent_2,65,39.0,3548
TICKET_1678,Closed,2026-02-04T16:31:42.039644,system,3,0.15,3548
TICKET_1679,Created,2026-02-04T12:15:42.039714,system,3,0.15,2346
TICKET_1679,Assigned,2026-02-04T12:18:42.039714,system,3,0.15,2346
TICKET_1679,In_Progress,2026-02-04T18:22:42.039714,agent_1,364,27.3,2346
TICKET_1679,Approved,2026-02-05T03:40:42.039714,manager,558,223.2,2346
TICKET_1679,Closed,2026-02-05T03:41:42.039714,system,1,0.05,2346
TICKET_1680,Created,2026-02-04T12:15:42.039772,system,3,0.15,2135
TICKET_1680,Assigned,2026-02-04T12:19:42.039772,system,4,0.2,2135
TICKET_1680,In_Progress,2026-02-04T13:36:42.039772,agent_1,77,23.1,2135
TICKET_1680,Closed,2026-02-04T13:37:42.039772,system,1,0.05,2135
TICKET_1681,Created,2026-02-04T12:13:42.039818,system,1,0.05,3757
